start_seconds,end_seconds,start_timecode,end_timecode,score,flagged,track_1_score,track_1_rms_dbfs,track_1_low_frequency_ratio,track_1_spectral_flatness,track_1_peak,track_2_score,track_2_rms_dbfs,track_2_low_frequency_ratio,track_2_spectral_flatness,track_2_peak
7900.0,7910.0,02:11:40.000,02:11:50.000,0.994733,True,0.9927,-4.365,0.992108,0.090637,3.323489,0.994733,-2.665,0.993555,0.104565,2.886945
7910.0,7920.0,02:11:50.000,02:12:00.000,0.994791,True,0.994129,-5.823,0.987512,0.10208,4.310764,0.994791,-4.347,0.991721,0.106886,3.310077
7920.0,7930.0,02:12:00.000,02:12:10.000,0.99343,True,0.990556,-7.91,0.993945,0.082934,1.685215,0.99343,-5.483,0.995623,0.09371,2.453782
7930.0,7940.0,02:12:10.000,02:12:20.000,0.994561,True,0.990476,-6.104,0.993618,0.082569,2.358256,0.994561,-4.79,0.994843,0.102474,2.648377
7940.0,7950.0,02:12:20.000,02:12:30.000,0.993041,True,0.993041,-9.221,0.986975,0.094834,1.571358,0.98529,-5.725,0.994335,0.072311,2.582816
7950.0,7960.0,02:12:30.000,02:12:40.000,0.990851,True,0.990851,-10.216,0.99282,0.084328,2.207368,0.984793,-8.31,0.995663,0.071655,2.250646
7960.0,7970.0,02:12:40.000,02:12:50.000,0.994785,True,0.994785,-12.458,0.985716,0.122539,1.015783,0.990205,-9.697,0.993689,0.082232,1.227443
7970.0,7980.0,02:12:50.000,02:13:00.000,0.989901,True,0.989901,-12.309,0.992295,0.082093,1.209839,0.967277,-10.556,0.996089,0.056992,1.223535
7980.0,7990.0,02:13:00.000,02:13:10.000,0.989984,True,0.989187,-11.905,0.992034,0.080225,1.139842,0.989984,-10.511,0.99294,0.081869,1.481989
7990.0,8000.0,02:13:10.000,02:13:20.000,0.974598,True,0.974598,-14.107,0.994082,0.061967,0.76323,0.958152,-11.374,0.997489,0.052535,1.5008
8000.0,8010.0,02:13:20.000,02:13:30.000,0.984208,True,0.966321,-15.113,0.993127,0.056778,0.840998,0.984208,-12.884,0.996505,0.071222,1.336677
8010.0,8020.0,02:13:30.000,02:13:40.000,0.966766,True,0.955786,-15.782,0.995966,0.051764,0.682526,0.966766,-12.564,0.997982,0.056746,1.676654
8020.0,8030.0,02:13:40.000,02:13:50.000,0.913448,False,0.891497,-17.407,0.996796,0.035046,0.639126,0.913448,-12.727,0.998627,0.039283,1.318029
8030.0,8040.0,02:13:50.000,02:14:00.000,0.907835,False,0.907835,-24.393,0.995584,0.038762,0.322797,0.899301,-23.01,0.997638,0.036843,0.294253
8040.0,8050.0,02:14:00.000,02:14:10.000,0.936748,False,0.851658,-16.58,0.997513,0.02854,0.568375,0.936748,-10.035,0.998649,0.045036,1.604804
8050.0,8060.0,02:14:10.000,02:14:20.000,0.976252,True,0.872698,-18.852,0.995749,0.031864,0.653536,0.976252,-9.972,0.997322,0.062862,1.859013
8060.0,8070.0,02:14:20.000,02:14:30.000,0.967978,True,0.887502,-14.804,0.996649,0.034258,0.944598,0.967978,-7.982,0.998181,0.057258,2.270835
8070.0,8080.0,02:14:30.000,02:14:40.000,0.975184,True,0.975184,-15.728,0.994129,0.06258,0.720853,0.971467,-8.831,0.997526,0.059402,1.564459
8080.0,8090.0,02:14:40.000,02:14:50.000,0.984993,True,0.984993,-18.388,0.995558,0.073664,0.728314,0.94744,-15.502,0.997566,0.048574,0.768603
8090.0,8100.0,02:14:50.000,02:15:00.000,0.952656,True,0.952656,-24.454,0.995676,0.051675,0.294331,0.856444,-20.035,0.998507,0.029351,0.535495
8100.0,8110.0,02:15:00.000,02:15:10.000,0.979261,True,0.979261,-28.029,0.990748,0.073894,0.156698,0.944623,-23.371,0.99451,0.048442,0.342879
8110.0,8120.0,02:15:10.000,02:15:20.000,0.927848,False,0.927848,-27.294,0.996155,0.044139,0.184116,0.903952,-25.969,0.998067,0.038145,0.250147
8120.0,8130.0,02:15:20.000,02:15:30.000,0.854262,False,0.854262,-25.55,0.99664,0.029403,0.287088,0.818591,-22.054,0.998739,0.024126,0.366711
8130.0,8140.0,02:15:30.000,02:15:40.000,0.978334,True,0.978334,-32.84,0.961928,0.131926,0.293807,0.96879,-29.543,0.984068,0.064396,0.260699
8140.0,8150.0,02:15:40.000,02:15:50.000,0.987836,True,0.936734,-30.468,0.78045,0.270798,0.215995,0.987836,-23.979,0.935742,0.1175,0.432996
8150.0,8160.0,02:15:50.000,02:16:00.000,0.957106,True,0.954189,-23.233,0.991394,0.052107,0.306938,0.957106,-14.349,0.997974,0.052198,0.72963
8160.0,8170.0,02:16:00.000,02:16:10.000,0.918444,False,0.918444,-28.151,0.99172,0.041962,0.16944,0.827054,-21.319,0.998529,0.025225,0.374852
8170.0,8180.0,02:16:10.000,02:16:20.000,0.90672,False,0.90672,-25.594,0.99705,0.038679,0.341285,0.890828,-21.759,0.99829,0.035126,0.49511
8180.0,8190.0,02:16:20.000,02:16:30.000,0.874957,False,0.874957,-21.79,0.996049,0.032376,0.452794,0.825256,-18.153,0.998155,0.024877,0.782073
8190.0,8200.0,02:16:30.000,02:16:40.000,0.979115,True,0.979115,-26.955,0.982557,0.072564,0.357261,0.862291,-22.292,0.994382,0.030385,0.483592
8200.0,8210.0,02:16:40.000,02:16:50.000,0.861553,False,0.861553,-21.646,0.997261,0.030215,0.479565,0.823845,-17.92,0.998724,0.02468,0.643081
8210.0,8220.0,02:16:50.000,02:17:00.000,0.914079,False,0.914079,-19.081,0.996122,0.039659,0.456006,0.894915,-13.874,0.998467,0.035574,0.930108
8220.0,8230.0,02:17:00.000,02:17:10.000,0.969273,True,0.969273,-18.92,0.996309,0.058841,0.637581,0.955988,-15.631,0.997926,0.051802,0.707433
8230.0,8240.0,02:17:10.000,02:17:20.000,0.988709,True,0.988709,-13.426,0.994024,0.079222,1.934904,0.981382,-11.555,0.996397,0.067711,1.214644
8240.0,8250.0,02:17:20.000,02:17:30.000,0.992848,True,0.992848,-15.327,0.9896,0.0963,0.688121,0.971659,-11.923,0.995181,0.059721,1.872465
8250.0,8260.0,02:17:30.000,02:17:40.000,0.988584,True,0.988584,-19.031,0.993491,0.081309,0.532007,0.918386,-15.024,0.997938,0.04045,1.008427
8260.0,8270.0,02:17:40.000,02:17:50.000,0.952552,True,0.952552,-23.249,0.990621,0.051448,0.264032,0.873144,-18.113,0.997201,0.031902,0.767679
8270.0,8280.0,02:17:50.000,02:18:00.000,0.938485,False,0.938485,-21.716,0.996378,0.046181,0.367913,0.911144,-18.423,0.997495,0.038971,0.457491
8280.0,8290.0,02:18:00.000,02:18:10.000,0.978899,True,0.978899,-19.587,0.993775,0.066594,0.943899,0.927521,-16.292,0.997658,0.042713,0.754725
8290.0,8300.0,02:18:10.000,02:18:20.000,0.988274,True,0.988274,-21.462,0.989593,0.083158,0.470922,0.937224,-16.988,0.99617,0.04542,0.674846
8300.0,8310.0,02:18:20.000,02:18:30.000,0.974998,True,0.970029,-16.609,0.99578,0.059021,0.779404,0.974998,-12.824,0.997347,0.062055,1.157764
8310.0,8320.0,02:18:30.000,02:18:40.000,0.921984,False,0.921984,-17.276,0.993817,0.041421,0.886664,0.91228,-11.796,0.998248,0.039017,1.613633
8320.0,8330.0,02:18:40.000,02:18:50.000,0.956487,True,0.946973,-21.486,0.990043,0.049041,0.424112,0.956487,-15.105,0.997613,0.051984,0.781149
8330.0,8340.0,02:18:50.000,02:19:00.000,0.957856,True,0.957856,-17.251,0.995198,0.052763,0.715885,0.928436,-13.279,0.997996,0.042848,0.967186
8340.0,8350.0,02:19:00.000,02:19:10.000,0.978111,True,0.978111,-17.951,0.993927,0.065426,0.711071,0.970567,-15.519,0.996421,0.059233,0.711356
8350.0,8360.0,02:19:10.000,02:19:20.000,0.980307,True,0.94218,-15.261,0.995724,0.046852,0.628033,0.980307,-7.326,0.998237,0.066286,1.816431
8360.0,8370.0,02:19:20.000,02:19:30.000,0.939312,False,0.890344,-15.806,0.99696,0.034788,0.603566,0.939312,-12.136,0.998466,0.045832,1.117968
8370.0,8380.0,02:19:30.000,02:19:40.000,0.994648,True,0.994648,-10.441,0.993105,0.107378,1.249585,0.993848,-7.796,0.996114,0.096737,1.788449
8380.0,8390.0,02:19:40.000,02:19:50.000,0.985191,True,0.985191,-9.34,0.995034,0.072327,2.330686,0.975921,-6.038,0.997311,0.062471,1.993058
8390.0,8400.0,02:19:50.000,02:20:00.000,0.991878,True,0.991878,-10.094,0.99466,0.087556,1.459126,0.991802,-7.556,0.996589,0.08647,1.593373
8400.0,8410.0,02:20:00.000,02:20:10.000,0.991517,True,0.981159,-6.94,0.995735,0.067249,2.399597,0.991517,-5.212,0.996991,0.085159,3.073724
8410.0,8420.0,02:20:10.000,02:20:20.000,0.995191,True,0.995191,-5.238,0.990707,0.115496,3.190953,0.994206,-2.566,0.99314,0.099488,4.527884
8420.0,8430.0,02:20:20.000,02:20:30.000,0.993396,True,0.993145,-7.119,0.987092,0.094867,1.824776,0.993396,-4.953,0.992119,0.094424,2.09037
8430.0,8440.0,02:20:30.000,02:20:40.000,0.975058,True,0.975058,-15.361,0.994111,0.06244,0.959495,0.959141,-12.635,0.996092,0.053038,1.453934
8440.0,8450.0,02:20:40.000,02:20:50.000,0.984611,True,0.984611,-16.455,0.992923,0.072677,0.655571,0.976946,-14.669,0.995207,0.063849,0.673646
8450.0,8460.0,02:20:50.000,02:21:00.000,0.993117,True,0.987977,-6.533,0.996484,0.076596,2.898296,0.993117,-4.766,0.997082,0.091559,4.880557
8460.0,8470.0,02:21:00.000,02:21:10.000,0.983628,True,0.934641,-13.966,0.995993,0.044559,1.159084,0.983628,-9.341,0.997913,0.070061,2.097593
8470.0,8480.0,02:21:10.000,02:21:20.000,0.975527,True,0.935662,-15.135,0.994672,0.044904,1.069084,0.975527,-9.455,0.997757,0.062259,1.523651
8480.0,8490.0,02:21:20.000,02:21:30.000,0.994433,True,0.929002,-14.977,0.996786,0.043058,0.991357,0.994433,-8.35,0.997194,0.101311,1.792926
8490.0,8500.0,02:21:30.000,02:21:40.000,0.913361,False,0.858684,-20.263,0.993158,0.029733,0.738389,0.913361,-12.77,0.998442,0.039266,1.417923
8500.0,8510.0,02:21:40.000,02:21:50.000,0.975807,True,0.89158,-15.186,0.997331,0.034995,0.969536,0.975807,-9.012,0.99817,0.062443,1.510465
8510.0,8520.0,02:21:50.000,02:22:00.000,0.980298,True,0.862148,-16.645,0.995236,0.030132,1.450938,0.980298,-11.181,0.997042,0.066532,1.315607
8520.0,8530.0,02:22:00.000,02:22:10.000,0.986178,True,0.882801,-16.555,0.995483,0.033486,0.888063,0.986178,-10.965,0.997457,0.073792,1.18842
8530.0,8540.0,02:22:10.000,02:22:20.000,0.860653,False,0.859768,-21.274,0.995484,0.029931,0.429952,0.860653,-13.575,0.998833,0.029823,0.894813
8540.0,8550.0,02:22:20.000,02:22:30.000,0.870463,False,0.859486,-23.307,0.994565,0.030018,0.363132,0.870463,-16.772,0.998516,0.03142,0.617315
8550.0,8560.0,02:22:30.000,02:22:40.000,0.92612,False,0.92612,-21.572,0.996049,0.042715,0.366767,0.873251,-17.765,0.998171,0.031902,0.552295
8560.0,8570.0,02:22:40.000,02:22:50.000,0.968704,True,0.968704,-19.363,0.995023,0.058599,1.041208,0.963384,-17.251,0.996565,0.055328,0.953984
8570.0,8580.0,02:22:50.000,02:23:00.000,0.98179,True,0.98179,-14.87,0.993929,0.068663,0.896804,0.970295,-12.227,0.996608,0.058825,0.936739
8580.0,8590.0,02:23:00.000,02:23:10.000,0.97195,True,0.97195,-14.03,0.994948,0.060055,1.596014,0.9403,-10.856,0.997563,0.046114,1.83985
8590.0,8600.0,02:23:10.000,02:23:20.000,0.983036,True,0.983036,-10.971,0.991957,0.069798,1.029919,0.968441,-8.33,0.997106,0.057558,1.697085
8600.0,8610.0,02:23:20.000,02:23:30.000,0.977438,True,0.97419,-11.905,0.996798,0.061415,1.280058,0.977438,-11.556,0.997365,0.063919,1.334423
8610.0,8620.0,02:23:30.000,02:23:40.000,0.939717,False,0.939717,-16.095,0.997537,0.046102,0.823607,0.843871,-16.278,0.997706,0.027406,0.769858
8620.0,8630.0,02:23:40.000,02:23:50.000,0.856428,False,0.856428,-23.557,0.996062,0.02956,0.302602,0.748054,-23.549,0.997982,0.015408,0.270721
8630.0,8640.0,02:23:50.000,02:24:00.000,0.910065,False,0.910065,-20.475,0.996656,0.038863,0.59151,0.88074,-17.162,0.998035,0.033132,0.886014
8640.0,8650.0,02:24:00.000,02:24:10.000,0.985841,True,0.985841,-19.901,0.991315,0.076142,0.513194,0.931658,-15.147,0.996105,0.043776,0.99626
8650.0,8660.0,02:24:10.000,02:24:20.000,0.936152,False,0.936152,-22.429,0.99409,0.045599,0.474561,0.846601,-19.124,0.998331,0.027869,0.695127
8660.0,8670.0,02:24:20.000,02:24:30.000,0.95232,True,0.951287,-31.313,0.814099,0.103343,0.220185,0.95232,-27.267,0.907678,0.055928,0.338388
8670.0,8680.0,02:24:30.000,02:24:40.000,0.973182,True,0.973182,-27.58,0.990538,0.065843,0.224471,0.937946,-24.387,0.994261,0.046452,0.363315
8680.0,8690.0,02:24:40.000,02:24:50.000,0.980049,True,0.980049,-18.141,0.992235,0.067471,0.523313,0.959935,-15.348,0.995886,0.053537,0.737386
8690.0,8700.0,02:24:50.000,02:25:00.000,0.970005,True,0.970005,-19.569,0.993511,0.0595,0.54589,0.946232,-14.977,0.997192,0.048142,0.835148
8700.0,8710.0,02:25:00.000,02:25:10.000,0.987994,True,0.987994,-20.496,0.986789,0.081796,0.542732,0.959119,-16.946,0.994102,0.05332,0.752158
8710.0,8720.0,02:25:10.000,02:25:20.000,0.971133,True,0.971133,-25.381,0.994991,0.062209,0.310904,0.930882,-22.188,0.997061,0.044031,0.411283
8720.0,8730.0,02:25:20.000,02:25:30.000,0.954257,True,0.954257,-22.819,0.996413,0.051951,0.370519,0.885099,-17.543,0.99808,0.033896,0.628115
8730.0,8740.0,02:25:30.000,02:25:40.000,0.976486,True,0.976486,-21.801,0.99271,0.065074,0.322193,0.855269,-17.13,0.997966,0.029084,0.709696
8740.0,8750.0,02:25:40.000,02:25:50.000,0.95479,True,0.95479,-18.955,0.995354,0.051623,0.423374,0.902425,-14.753,0.998199,0.037039,0.710573
8750.0,8760.0,02:25:50.000,02:26:00.000,0.9465,False,0.9465,-22.11,0.990875,0.048949,0.29542,0.905506,-18.795,0.996173,0.037816,0.538177
8760.0,8770.0,02:26:00.000,02:26:10.000,0.961763,True,0.961763,-22.574,0.995601,0.055364,0.512842,0.932977,-18.631,0.997278,0.044292,0.472451
8770.0,8780.0,02:26:10.000,02:26:20.000,0.989182,True,0.989182,-16.27,0.993255,0.081361,0.629791,0.951422,-11.969,0.997125,0.049872,1.12231
8780.0,8790.0,02:26:20.000,02:26:30.000,0.961271,True,0.961271,-16.579,0.996497,0.054235,0.924351,0.919993,-12.825,0.998394,0.040764,1.074387
8790.0,8800.0,02:26:30.000,02:26:40.000,0.943207,False,0.921573,-17.985,0.996824,0.041325,0.547401,0.943207,-13.431,0.998137,0.047076,1.052773
8800.0,8810.0,02:26:40.000,02:26:50.000,0.889605,False,0.814953,-15.984,0.996174,0.023479,0.82997,0.889605,-8.37,0.998703,0.034534,1.804832
8810.0,8820.0,02:26:50.000,02:27:00.000,0.988587,True,0.932077,-11.936,0.997122,0.043788,1.087873,0.988587,-5.494,0.998204,0.07757,2.268155
8820.0,8830.0,02:27:00.000,02:27:10.000,0.968229,True,0.968229,-15.972,0.994815,0.05789,0.82302,0.967287,-10.862,0.997873,0.056963,1.829407
8830.0,8840.0,02:27:10.000,02:27:20.000,0.977548,True,0.977548,-13.356,0.993867,0.064289,1.141424,0.970153,-9.619,0.996542,0.058629,1.688838
8840.0,8850.0,02:27:20.000,02:27:30.000,0.955731,True,0.955731,-15.558,0.996489,0.051718,0.792514,0.920215,-12.075,0.997881,0.040806,1.562023
8850.0,8860.0,02:27:30.000,02:27:40.000,0.984254,True,0.984254,-8.872,0.993695,0.071088,1.648645,0.982152,-6.618,0.997005,0.068241,2.167459
8860.0,8870.0,02:27:40.000,02:27:50.000,0.995179,True,0.995179,-6.617,0.982116,0.138991,2.205261,0.994616,-3.721,0.991078,0.104868,3.665458
8870.0,8880.0,02:27:50.000,02:28:00.000,0.994274,True,0.994274,-10.024,0.988779,0.104963,1.465844,0.992394,-6.849,0.994537,0.089055,2.411486
8880.0,8890.0,02:28:00.000,02:28:10.000,0.993065,True,0.993065,-16.387,0.987222,0.100261,0.646916,0.986261,-12.161,0.995362,0.074227,1.296261
8890.0,8900.0,02:28:10.000,02:28:20.000,0.982502,True,0.964503,-12.908,0.995808,0.055612,0.946479,0.982502,-10.872,0.996646,0.068891,1.138178
8900.0,8910.0,02:28:20.000,02:28:30.000,0.968028,True,0.955771,-13.371,0.99622,0.051631,1.261189,0.968028,-9.011,0.997985,0.057318,1.756019
8910.0,8920.0,02:28:30.000,02:28:40.000,0.95813,True,0.929308,-12.553,0.997157,0.043067,1.018986,0.95813,-8.664,0.998321,0.052442,1.6476
8920.0,8930.0,02:28:40.000,02:28:50.000,0.989994,True,0.975921,-12.179,0.993989,0.062845,0.942659,0.989994,-9.709,0.995835,0.081406,1.381259
8930.0,8940.0,02:28:50.000,02:29:00.000,0.978989,True,0.970867,-13.842,0.994757,0.059338,0.8841,0.978989,-11.064,0.996521,0.065293,1.099038
8940.0,8950.0,02:29:00.000,02:29:10.000,0.991804,True,0.991804,-7.848,0.990256,0.087665,1.611027,0.988944,-4.954,0.99501,0.07859,2.209973
8950.0,8960.0,02:29:10.000,02:29:20.000,0.991199,True,0.991199,-10.822,0.989691,0.086127,1.570842,0.990874,-7.615,0.995512,0.083609,2.711727
8960.0,8970.0,02:29:20.000,02:29:30.000,0.988826,True,0.988826,-12.168,0.992263,0.079408,1.123322,0.972049,-9.51,0.996483,0.059834,2.188968
8970.0,8980.0,02:29:30.000,02:29:40.000,0.97435,True,0.97435,-17.186,0.991681,0.062219,0.499156,0.951667,-13.495,0.996419,0.050027,0.941602
8980.0,8990.0,02:29:40.000,02:29:50.000,0.98239,True,0.98239,-12.878,0.993508,0.069121,0.931068,0.955575,-9.889,0.997327,0.051423,1.542184
8990.0,9000.0,02:29:50.000,02:30:00.000,0.989987,True,0.989987,-10.756,0.990242,0.082279,1.180644,0.989351,-8.228,0.994658,0.079785,1.613371
9000.0,9010.0,02:30:00.000,02:30:10.000,0.983275,True,0.981494,-14.336,0.993788,0.068261,0.869079,0.983275,-12.524,0.994925,0.070069,0.986505
9010.0,9020.0,02:30:10.000,02:30:20.000,0.991328,True,0.983616,-11.488,0.994598,0.070411,1.543224,0.991328,-8.307,0.996547,0.084962,1.52143
9020.0,9030.0,02:30:20.000,02:30:30.000,0.993845,True,0.993845,-11.307,0.986383,0.102502,1.096844,0.99043,-9.091,0.993287,0.082822,1.588495
9030.0,9040.0,02:30:30.000,02:30:40.000,0.987799,True,0.987799,-15.577,0.9892,0.078346,0.87252,0.969675,-11.296,0.994526,0.058458,1.276464
9040.0,9050.0,02:30:40.000,02:30:50.000,0.984147,True,0.984147,-12.384,0.99364,0.07126,1.332672,0.98163,-9.649,0.995892,0.06787,1.516246
9050.0,9060.0,02:30:50.000,02:31:00.000,0.995711,True,0.988481,-5.952,0.996041,0.077585,2.104424,0.995711,-5.446,0.995523,0.125155,2.521943
9060.0,9070.0,02:31:00.000,02:31:10.000,0.98967,True,0.985881,-8.944,0.992215,0.073529,1.784725,0.98967,-6.834,0.995483,0.080318,1.633542
9070.0,9080.0,02:31:10.000,02:31:20.000,0.99248,True,0.954209,-8.693,0.996704,0.050866,2.124786,0.99248,-6.764,0.997268,0.088867,2.497722
9080.0,9090.0,02:31:20.000,02:31:30.000,0.965483,True,0.965483,-17.386,0.993022,0.056527,1.039368,0.949464,-13.341,0.997012,0.049205,1.233852
9090.0,9100.0,02:31:30.000,02:31:40.000,0.977175,True,0.977175,-19.011,0.993416,0.064826,0.600337,0.924783,-15.541,0.99718,0.042001,0.705488
9100.0,9110.0,02:31:40.000,02:31:50.000,0.988324,True,0.988324,-11.443,0.993991,0.078015,1.086952,0.979772,-8.326,0.997122,0.065857,1.998429
9110.0,9120.0,02:31:50.000,02:32:00.000,0.989254,True,0.989254,-12.075,0.99052,0.080602,1.235977,0.985493,-9.526,0.995733,0.072734,1.928172
9120.0,9130.0,02:32:00.000,02:32:10.000,0.987163,True,0.986761,-13.523,0.993056,0.075475,1.003931,0.987163,-11.159,0.996487,0.075532,1.539789
9130.0,9140.0,02:32:10.000,02:32:20.000,0.971809,True,0.971809,-14.414,0.994887,0.059993,1.108822,0.961377,-11.94,0.99699,0.054012,1.144737
9140.0,9150.0,02:32:20.000,02:32:30.000,0.994586,True,0.990079,-8.54,0.992847,0.081844,1.772144,0.994586,-6.603,0.994552,0.103451,1.795852
9150.0,9160.0,02:32:30.000,02:32:40.000,0.982597,True,0.927618,-12.065,0.996733,0.042626,1.335974,0.982597,-8.601,0.997854,0.068788,2.158552
9160.0,9170.0,02:32:40.000,02:32:50.000,0.967376,True,0.967376,-15.436,0.99574,0.057326,0.82983,0.950411,-13.002,0.997763,0.049523,0.979245
9170.0,9180.0,02:32:50.000,02:33:00.000,0.994437,True,0.994437,-12.686,0.98961,0.109488,1.062094,0.985305,-9.52,0.995454,0.072477,1.611618
9180.0,9190.0,02:33:00.000,02:33:10.000,0.99117,True,0.99117,-15.05,0.991333,0.087241,1.005696,0.975659,-13.474,0.995324,0.062685,1.076428
9190.0,9200.0,02:33:10.000,02:33:20.000,0.971234,True,0.971234,-21.573,0.995836,0.06071,0.404187,0.929938,-18.01,0.99798,0.043422,0.823715
9200.0,9210.0,02:33:20.000,02:33:30.000,0.989896,True,0.989896,-16.032,0.992208,0.083354,0.63548,0.964316,-12.712,0.997123,0.055477,1.271017
9210.0,9220.0,02:33:30.000,02:33:40.000,0.990873,True,0.990873,-16.53,0.99164,0.086938,0.74869,0.988592,-13.71,0.995083,0.078917,0.85087
9220.0,9230.0,02:33:40.000,02:33:50.000,0.948996,False,0.948996,-22.968,0.994694,0.049934,0.336661,0.917117,-20.165,0.99701,0.040404,0.437915
9230.0,9240.0,02:33:50.000,02:34:00.000,0.955921,True,0.955921,-23.277,0.995425,0.05278,0.299826,0.890569,-19.203,0.998143,0.034936,0.686519
9240.0,9250.0,02:34:00.000,02:34:10.000,0.903808,False,0.903808,-24.838,0.995575,0.037972,0.307639,0.871431,-22.599,0.997705,0.031838,0.294416
9250.0,9260.0,02:34:10.000,02:34:20.000,0.908049,False,0.875396,-20.984,0.995328,0.032407,0.501291,0.908049,-17.778,0.997951,0.038281,0.721465
9260.0,9270.0,02:34:20.000,02:34:30.000,0.956204,True,0.945384,-18.564,0.993246,0.048131,0.613585,0.956204,-11.903,0.99819,0.051719,0.998389
9270.0,9280.0,02:34:30.000,02:34:40.000,0.985281,True,0.863093,-17.962,0.995594,0.030311,0.679268,0.985281,-12.368,0.997437,0.072597,1.170375
9280.0,9290.0,02:34:40.000,02:34:50.000,0.971334,True,0.93046,-21.724,0.992224,0.043923,0.435207,0.971334,-14.962,0.997007,0.059661,0.823133
9290.0,9300.0,02:34:50.000,02:35:00.000,0.915274,False,0.915274,-16.578,0.996153,0.039812,0.683027,0.913798,-12.391,0.99813,0.039358,1.089514
9300.0,9310.0,02:35:00.000,02:35:10.000,0.956237,True,0.904708,-20.097,0.993105,0.037749,0.519795,0.956237,-12.504,0.998147,0.051754,0.977332
9310.0,9320.0,02:35:10.000,02:35:20.000,0.977839,True,0.944006,-15.847,0.99531,0.047471,0.893125,0.977839,-11.813,0.997817,0.064262,1.207962
9320.0,9330.0,02:35:20.000,02:35:30.000,0.97215,True,0.87925,-21.975,0.990691,0.033149,0.370395,0.97215,-12.747,0.997338,0.060028,1.096859
9330.0,9340.0,02:35:30.000,02:35:40.000,0.881805,False,0.868954,-18.773,0.994408,0.031267,0.966912,0.881805,-10.763,0.998679,0.033192,1.81997
9340.0,9350.0,02:35:40.000,02:35:50.000,0.973282,True,0.92888,-23.383,0.990067,0.043724,0.370533,0.973282,-12.028,0.997554,0.060751,1.297391
9350.0,9360.0,02:35:50.000,02:36:00.000,0.901417,False,0.901417,-30.769,0.992271,0.038848,0.135146,0.822531,-24.261,0.996321,0.024793,0.36458
9360.0,9370.0,02:36:00.000,02:36:10.000,0.915044,False,0.915044,-29.58,0.988951,0.041597,0.2117,0.834463,-23.919,0.997493,0.026393,0.354602
9370.0,9380.0,02:36:10.000,02:36:20.000,0.947905,False,0.822076,-19.354,0.997361,0.02449,0.450583,0.947905,-14.916,0.998202,0.048699,0.71637
9380.0,9390.0,02:36:20.000,02:36:30.000,0.958803,True,0.831426,-18.501,0.995618,0.025735,0.515972,0.958803,-10.803,0.998031,0.05279,1.35754
9390.0,9400.0,02:36:30.000,02:36:40.000,0.977499,True,0.814162,-22.526,0.995803,0.023581,0.347171,0.977499,-13.452,0.997385,0.064114,1.000886
9400.0,9410.0,02:36:40.000,02:36:50.000,0.899554,False,0.878354,-23.354,0.992455,0.033085,0.463373,0.899554,-16.707,0.997525,0.036535,0.796869
9410.0,9420.0,02:36:50.000,02:37:00.000,0.81819,False,0.81819,-25.431,0.992205,0.024325,0.255206,0.810153,-18.564,0.998371,0.0229,0.509353
9420.0,9430.0,02:37:00.000,02:37:10.000,0.848768,False,0.848768,-28.676,0.995455,0.028998,0.153209,0.795249,-19.777,0.998777,0.021035,0.558159
9430.0,9440.0,02:37:10.000,02:37:20.000,0.911292,False,0.911292,-29.792,0.985742,0.040804,0.169961,0.806718,-20.394,0.998549,0.022512,0.606388
9440.0,9450.0,02:37:20.000,02:37:30.000,0.955413,True,0.955413,-36.215,0.870625,0.168213,0.111886,0.921515,-28.635,0.979717,0.043042,0.165616
9450.0,9460.0,02:37:30.000,02:37:40.000,0.906398,False,0.906398,-31.402,0.990026,0.040236,0.119859,0.795744,-23.02,0.999135,0.021227,0.277324
9460.0,9470.0,02:37:40.000,02:37:50.000,0.95818,True,0.95818,-37.862,0.950659,0.144839,0.069096,0.908509,-28.993,0.99231,0.039841,0.180174
9470.0,9480.0,02:37:50.000,02:38:00.000,0.971539,True,0.922216,-41.094,0.858516,0.292203,0.060794,0.971539,-34.616,0.941427,0.138928,0.107663
9480.0,9490.0,02:38:00.000,02:38:10.000,0.961084,True,0.939543,-39.751,0.892399,0.261276,0.056383,0.961084,-36.693,0.918884,0.209275,0.075761
9490.0,9500.0,02:38:10.000,02:38:20.000,0.855002,False,0.855002,-21.647,0.998484,0.02921,0.303995,0.786789,-23.173,0.997208,0.020122,0.354698
9500.0,9510.0,02:38:20.000,02:38:30.000,0.943585,False,0.943585,-18.66,0.9965,0.047491,0.641079,0.873287,-16.195,0.998435,0.031863,0.613827
9510.0,9520.0,02:38:30.000,02:38:40.000,0.982379,True,0.982379,-17.842,0.990778,0.070157,0.705843,0.944139,-13.534,0.996848,0.047398,1.102916
9520.0,9530.0,02:38:40.000,02:38:50.000,0.873304,False,0.873304,-19.796,0.99637,0.031998,0.490485,0.862227,-16.533,0.998001,0.030124,0.594777
9530.0,9540.0,02:38:50.000,02:39:00.000,0.906825,False,0.906825,-22.79,0.996395,0.038363,0.396895,0.880809,-19.615,0.998209,0.033232,0.787344
9540.0,9550.0,02:39:00.000,02:39:10.000,0.986342,True,0.986342,-16.483,0.995558,0.075245,0.876415,0.957907,-12.775,0.997844,0.052472,1.564729
9550.0,9560.0,02:39:10.000,02:39:20.000,0.967639,True,0.967639,-18.269,0.994597,0.057807,0.493913,0.947285,-15.975,0.996312,0.048564,0.654894
9560.0,9570.0,02:39:20.000,02:39:30.000,0.970381,True,0.970381,-18.595,0.994452,0.059549,0.6237,0.920679,-15.41,0.996745,0.041009,0.873441
